amount,amount_log,threshold_proximity,amount_roundness,is_near_threshold,exceeds_atm_daily,exceeds_tier1_daily,hour_of_day,is_late_night,is_weekend,inter_txn_interval_seconds,daily_txn_count,hourly_txn_count,daily_velocity,amount_vs_customer_mean,amount_zscore,channel_consistency,hour_consistency,sum_1h,sum_24h,sum_7d,count_1h,count_24h,cross_account_sum_24h,cross_account_threshold_ratio,cross_account_sum_6h,cross_account_ratio_6h,max_single_24h,cov_24h,accounts_per_customer,account_age_days,unique_counterparties_24h,tier_numeric,channel_numeric,type_numeric,is_suspicious,suspicious_typology,transaction_id,account_id,customer_id
20636.13,9.934847159539501,0.004127226,0.9982491872264809,0,0,0,13,0,0,-1884.0,203,124,8.458333333333334,0.35438422500898153,-0.1238598905668119,0,0,10202407.560000004,11820882.800000003,11820882.800000003,124,203,11820882.800000003,2.3641765600000006,11541078.570000002,2.3082157140000006,2554612.38,5.2124684757634565,1,-1,1,2,1,1,0,normal,TXN-4CAB49C2,ACC-1018,CUST-2014
22398.16,10.016778737139989,0.004479632,0.9999178503948538,0,0,0,12,0,0,-18704.0,632,430,26.333333333333332,0.41947683752683945,-0.11212129429669922,1,1,21899101.46999997,33745932.67999995,33745932.67999995,430,632,33745932.67999995,6.749186535999989,25227394.049999963,5.0454788099999925,3875990.66,5.1776352218781945,3,-1,3,1,1,1,0,normal,TXN-54C8898E,ACC-1006,CUST-2005
90426.3,11.41230149194056,0.018085260000000002,0.9997091554116446,0,0,1,16,0,0,-4704.0,176,78,7.333333333333333,1.032654063781746,0.009095060530286308,0,0,4644349.28,15411771.820000004,15411771.820000004,78,176,15411771.820000004,3.082354364000001,10896598.590000002,2.1793197180000003,2997814.43,3.590307472172278,1,-1,1,1,2,0,0,normal,TXN-7AEA3732,ACC-1016,CUST-2012
11050.0,9.310276200588783,0.00221,0.995475113122172,0,0,0,15,0,0,19864.0,190,92,7.916666666666667,0.1883037072077774,-0.15044557114186166,0,0,8710383.489999998,11149541.509999998,11149541.509999998,92,190,11149541.509999998,2.2299083019999997,10893483.379999997,2.1786966759999995,2216732.22,5.395282071991597,1,0,1,2,1,2,0,normal,TXN-78C28EFA,ACC-1000,CUST-2000
2000,7.601402334583733,0.0004,1.0,0,0,0,7,0,0,-23743.0,393,382,16.375,0.01881693521974468,-0.24813241829883645,0,0,26651572.44000001,31637004.490000006,42089744.73,382,393,31637004.490000006,6.327400898000001,27135554.060000006,5.427110812000001,3713764.98,3.275730926856029,2,-1,2,3,1,3,0,normal,TXN-B759F32A,ACC-1021,CUST-2017
17791.46,9.786530051032639,0.003558292,0.9995199944242912,0,0,0,16,0,0,23217.0,200,85,8.333333333333334,0.37319879975304593,-0.14376957832845538,0,0,4816358.8900000015,8351772.820000001,9582248.019999998,85,200,8351772.820000001,1.6703545640000002,5238135.060000001,1.0476270120000002,1406722.62,4.567818079559307,1,0,1,2,3,0,0,normal,TXN-C2B0AF55,ACC-1010,CUST-2007
17570.65,9.774042086845858,0.0035141300000000003,0.9983296007831242,0,0,0,20,0,0,29427.0,631,108,26.291666666666668,0.3294155035184857,-0.12947891448413285,0,0,6467596.810000001,30820291.209999956,33763503.329999946,108,631,30820291.209999956,6.164058241999991,18258431.82999999,3.651686365999998,3875990.66,5.422909874150816,3,0,3,1,3,0,0,normal,TXN-BBB8ED7F,ACC-1007,CUST-2005
500,6.2166061010848646,0.0001,1.0,0,0,0,9,0,0,-26157.0,202,186,8.416666666666666,0.010539774163862446,-0.2263732765408229,1,1,6872768.500000001,9582748.019999998,9582748.019999998,186,202,9582748.019999998,1.9165496039999996,6942540.200000001,1.3885080400000003,1406722.62,4.370923286334568,1,0,1,2,1,3,0,normal,TXN-34EB8795,ACC-1010,CUST-2007
2000,7.601402334583733,0.0004,1.0,0,0,0,19,0,0,3561.0,212,55,8.833333333333334,0.020974007751154298,-0.3292283037116934,1,1,5240711.2299999995,20215497.440000005,20215497.440000005,55,212,20215497.440000005,4.043099488000001,12248311.590000002,2.4496623180000006,2139735.4,2.97369934848063,1,0,1,2,0,3,0,normal,TXN-B2ED6B07,ACC-1009,CUST-2006
1000,6.90875477931522,0.0002,1.0,0,0,0,18,0,0,-9054.0,634,205,26.416666666666668,0.018777116127062576,-0.18930888768431495,1,0,12387688.38000001,33764503.329999946,33764503.329999946,205,634,33764503.329999946,6.752900665999989,21608522.939999964,4.321704587999993,3875990.66,5.18318445518095,3,0,3,1,1,3,0,normal,TXN-D5C15060,ACC-1007,CUST-2005
65664.28,11.092325602077786,0.013132856,0.9994560208381178,0,0,0,14,0,0,7527.0,231,139,9.625,0.7741029521389269,-0.08803920901727447,0,0,12296855.360000003,19594872.54000001,19594872.54000001,139,231,19594872.54000001,3.918974508000002,17717999.85000001,3.5435999700000016,1744558.65,2.5658686667294925,1,0,1,2,0,0,0,normal,TXN-E55E0B31,ACC-1017,CUST-2013
41580.98,10.635422179325872,0.008316196000000001,0.9995425793235273,0,0,1,6,0,0,-27935.0,430,344,17.916666666666668,1.1066296275928564,0.02411589587169846,0,0,13129372.700000014,16157005.880000008,16157005.880000008,344,430,16157005.880000008,3.2314011760000017,15962431.800000008,3.1924863600000015,1780966.54,4.421549510752084,2,-1,2,1,3,0,0,normal,TXN-CCDF8652,ACC-1001,CUST-2001
500,6.2166061010848646,0.0001,1.0,0,0,0,16,0,0,-16735.0,176,88,7.333333333333333,0.005270582556819203,-0.23674397093731656,0,0,7815726.880000001,16696446.56,16696446.56,88,176,16696446.56,3.339289312,10782785.18,2.156557036,3852245.36,4.201709608505968,1,-1,1,2,1,3,0,normal,TXN-A96A2620,ACC-1020,CUST-2016
15610.0,9.655731072956666,0.003122,0.9993593850096092,0,0,0,17,0,0,36218.0,393,149,16.375,0.14718246740205057,-0.2154653822413949,0,1,10488729.080000004,31000805.850000005,42105354.73,149,393,31000805.850000005,6.200161170000001,20056688.510000005,4.011337702000001,3713764.98,3.3231282551469468,2,0,2,3,1,2,0,normal,TXN-9D594848,ACC-1021,CUST-2017
9210.0,9.128153700988236,0.001842,0.998914223669924,0,0,0,21,0,0,13601.0,633,53,26.375,0.17316277730127846,-0.15943764162199286,0,0,5611587.700000001,30830501.209999956,33773713.329999946,53,633,30830501.209999956,6.166100241999991,13309515.590000013,2.661903118000003,3875990.66,5.429934459127857,3,0,3,1,3,2,0,normal,TXN-325519EF,ACC-1006,CUST-2005
2480.0,7.816416983691801,0.000496,0.9919354838709677,0,0,0,7,0,0,-51596.0,636,615,26.5,0.04669797998222207,-0.18368767227737778,0,0,25257654.699999962,33776193.329999946,33776193.329999946,615,636,33776193.329999946,6.755238665999989,25398716.839999955,5.079743367999991,3875990.66,5.1897985760211665,3,-1,3,1,3,2,0,normal,TXN-83A87FF6,ACC-1008,CUST-2005
13720.0,9.526682784921174,0.002744,0.9985422740524781,0,0,0,20,0,0,29760.0,170,22,7.083333333333333,0.11315167947315923,-0.22373864180535272,0,0,6167357.27,20613039.160000008,20613039.160000008,22,170,20613039.160000008,4.122607832000002,10047240.350000001,2.0094480700000004,3018916.19,3.963769125309957,1,0,1,3,3,2,0,normal,TXN-7C9F83FC,ACC-1019,CUST-2015
62503.23,11.042989513434305,0.012500646,0.9999483226706843,0,0,0,10,0,0,-21945.0,177,154,7.375,0.6601291756719322,-0.08096031936459433,1,0,11493980.49,16758949.790000001,16758949.790000001,154,177,16758949.790000001,3.3517899580000003,16687977.850000001,3.3375955700000004,3852245.36,4.1979926338667655,1,-1,1,2,0,0,0,normal,TXN-76F2F32D,ACC-1020,CUST-2016
18191.96,9.808789985046555,0.003638392,0.9995580465216501,0,0,0,21,0,0,1811.0,171,22,7.125,0.15078233295464138,-0.21377740864973874,1,0,6166874.41,20631231.12000001,20631231.12000001,22,171,20631231.12000001,4.126246224000002,9891184.750000004,1.9782369500000008,3018916.19,3.9724387736252806,1,0,1,3,1,0,0,normal,TXN-C78B4C5F,ACC-1019,CUST-2015
2000,7.601402334583733,0.0004,1.0,0,0,0,15,0,0,19312.0,178,96,7.416666666666667,0.02123984645621923,-0.23248596825294604,1,0,8094690.120000001,16760949.790000001,16760949.790000001,96,178,16760949.790000001,3.3521899580000003,11256717.5,2.2513435,3852245.36,4.209975169249287,1,-1,1,2,0,3,0,normal,TXN-B23449B0,ACC-1020,CUST-2016
500,6.2166061010848646,0.0001,1.0,0,0,0,21,0,0,27792.0,429,70,17.875,0.00293881259071284,-0.28591346411088325,1,1,7380648.29,48294914.16999995,74860166.54999994,70,429,48294914.16999995,9.65898283399999,17483313.480000008,3.496662696000002,3758034.67,3.3408481897028874,2,0,2,1,2,3,0,normal,TXN-A8897554,ACC-1014,CUST-2011
48775.59,10.795005763627337,0.009755118,0.9994995447517907,0,0,0,22,0,0,31918.775206,232,25,9.666666666666666,0.5760608622752801,-0.16526660777403518,0,1,1240107.4200000002,19643648.13000001,19643648.13000001,25,232,19643648.13000001,3.928729626000002,7465388.149999999,1.49307763,1744558.65,2.5651832722576424,1,0,1,2,3,1,1,burst_pattern,TXN-B1FE83F8,ACC-1017,CUST-2013
57329.76,10.956592582399246,0.011465952,0.9994808978792166,0,0,0,22,0,0,47.057161,233,26,9.708333333333334,0.6780289869154303,-0.12560741462791505,1,1,1297437.1800000002,19700977.89000001,19700977.89000001,26,233,19700977.89000001,3.940195578000002,7522717.909999999,1.504543582,1744558.65,2.5633121582697926,1,0,1,2,2,0,1,burst_pattern,TXN-D51E565D,ACC-1017,CUST-2013
59137.53,10.987637936824296,0.011827506,0.9993653776206074,0,0,0,22,0,0,-14.62384,234,27,9.75,0.7003087646944519,-0.11701229810302567,0,1,1356574.7100000002,19760115.420000013,19760115.420000013,27,234,19760115.420000013,3.9520230840000026,7581855.4399999995,1.5163710879999999,1744558.65,2.561194337382207,1,0,1,2,1,1,1,burst_pattern,TXN-30603366,ACC-1017,CUST-2013
37510.0,10.532389502278024,0.007502,0.9997334044254865,0,0,0,22,0,0,5.296955,235,28,9.791666666666666,0.44524784225359865,-0.21652626237789008,1,1,1394084.7100000002,19797625.420000013,19797625.420000013,28,235,19797625.420000013,3.9595250840000027,7619365.4399999995,1.523873088,1744558.65,2.562054836462407,1,0,1,2,2,1,1,burst_pattern,TXN-9E987EB3,ACC-1017,CUST-2013
54724.48,10.910084693480966,0.010944896,0.9995526682026032,0,0,0,15,0,0,-7424.0,394,203,16.416666666666668,0.5166105815767514,-0.12213163450693595,0,1,14261412.890000006,31055530.330000006,42160079.20999999,203,394,31055530.330000006,6.211106066000001,22886766.270000003,4.577353254000001,3713764.98,3.3215259730973674,2,0,2,3,0,1,0,normal,TXN-899AC6D4,ACC-1022,CUST-2017
12820.88,9.458908365589041,0.002564176,0.9983714066429138,0,0,0,14,0,0,-23139.0,229,133,9.541666666666666,0.18667089462797248,-0.13732387389994985,0,0,8728796.570000004,15728116.190000009,15728116.190000009,133,229,15728116.190000009,3.1456232380000015,13584215.540000008,2.7168431080000017,4014410.3,5.922707263302194,1,0,1,1,3,0,0,normal,TXN-4DC70D7A,ACC-1011,CUST-2008
62161.96,11.037514602955397,0.012432392,0.9993880501837458,0,0,1,19,0,0,47860.0,431,115,17.958333333333332,1.651860627147933,0.14781976266626268,1,0,5156941.18,16219167.84000001,16219167.84000001,115,431,16219167.84000001,3.2438335680000017,9015285.550000004,1.8030571100000008,1780966.54,4.409834080302639,2,0,2,1,1,1,1,kyc_tier1_breach,TXN-7C0717C8,ACC-1001,CUST-2001
145823.29,11.890157682760337,0.029164658000000003,0.999840286143592,0,0,1,17,0,0,-7917.0,237,122,9.875,1.1729044408198215,0.0699008245799067,0,0,15519992.259999996,28384219.430000003,29589744.750000004,122,237,28384219.430000003,5.676843886,21981326.790000003,4.396265358000001,1916456.93,2.5052018868319825,1,0,1,1,2,0,0,normal,TXN-0F3F68AB,ACC-1012,CUST-2009
5240.0,8.564267598802166,0.001048,0.9923664122137404,0,0,0,12,0,0,-3001.0,204,132,8.5,0.09038972603937444,-0.17414254301235743,1,0,10286308.520000003,11826122.800000003,11826122.800000003,132,204,11826122.800000003,2.3652245600000006,11744697.510000004,2.348939502000001,2554612.38,5.22336620463891,1,-1,1,2,3,2,0,normal,TXN-2986E6AE,ACC-1018,CUST-2014
27553.71,10.22392876185622,0.005510742,0.998320008448953,0,0,0,8,0,0,-14065.0,218,212,9.083333333333334,0.43845922743113824,-0.11021741065627054,0,0,13597083.47,13699583.459999999,13699583.459999999,212,218,13699583.459999999,2.739916692,13650836.799999999,2.73016736,2556814.36,5.094846351635955,1,0,1,1,1,1,0,normal,TXN-01D01946,ACC-1004,CUST-2003
200,5.303304908059076,4e-05,1.0,0,0,0,10,0,0,-12792.0,230,189,9.583333333333334,0.0029246614478189723,-0.167973316199549,1,1,9379054.130000003,15728316.190000009,15728316.190000009,189,230,15728316.190000009,3.145663238000002,13636220.89000001,2.727244178000002,4014410.3,5.935915067412703,1,-1,1,1,1,3,0,normal,TXN-BCB3F4E6,ACC-1011,CUST-2008
66973.77,11.112071260289705,0.013394754,0.9996083541362537,0,0,0,14,0,0,-17320.0,229,129,9.541666666666666,1.4413091303847483,0.0964472875874075,1,0,8660096.01,10641015.869999997,10641015.869999997,129,229,10641015.869999997,2.1282031739999994,10036217.279999997,2.0072434559999994,1922734.62,4.575651025797921,1,-1,1,2,3,1,0,normal,TXN-7B9FB23F,ACC-1013,CUST-2010
14914.07,9.610127390199652,0.002982814,0.9990565955503763,0,0,0,13,0,0,9328.0,231,150,9.625,0.21883375349932777,-0.13143439342746993,0,0,8927538.400000004,15743230.26000001,15743230.26000001,150,231,15743230.26000001,3.148646052000002,13618743.110000009,2.723748622000002,4014410.3,5.943392944037489,1,0,1,1,3,0,0,normal,TXN-C287F5D6,ACC-1011,CUST-2008
2000,7.601402334583733,0.0004,1.0,0,0,0,12,0,0,-4074.0,232,168,9.666666666666666,0.029469241944258474,-0.16295476421694943,0,0,9251443.350000003,15745230.26000001,15745230.26000001,168,232,15745230.26000001,3.149046052000002,13620743.110000009,2.7241486220000017,4014410.3,5.955829292377286,1,0,1,1,3,3,0,normal,TXN-E7EE246C,ACC-1011,CUST-2008
14790.0,9.60177416667137,0.002958,0.9993238674780257,0,0,0,12,0,0,-183.0,205,133,8.541666666666666,0.25605711748844223,-0.14224877339159664,1,0,10301098.520000003,11840912.800000003,11840912.800000003,133,205,11840912.800000003,2.3681825600000006,11759487.510000004,2.351897502000001,2554612.38,5.229872038780661,1,-1,1,2,3,2,0,normal,TXN-B632414D,ACC-1018,CUST-2014
38204.0,10.550721676081666,0.0076408,0.9998952989215789,0,0,0,8,0,0,-15096.0,206,195,8.583333333333334,0.662509185868094,-0.06458159484272252,0,0,11654376.630000003,11879116.800000003,11879116.800000003,195,206,11879116.800000003,2.3758233600000005,11822539.320000002,2.3645078640000006,2554612.38,5.225804889981539,1,-1,1,2,1,1,0,normal,TXN-B8974CEB,ACC-1018,CUST-2014
46506.19,10.747362203278357,0.009301238,0.9998668994385478,0,0,1,22,0,0,12327.848442,432,59,18.0,1.2351577956711326,0.05341656437097195,0,1,4264550.24,16265674.030000009,16265674.030000009,59,432,16265674.030000009,3.2531348060000016,5592777.410000001,1.1185554820000003,1780966.54,4.402338458871832,2,0,2,1,0,1,1,burst_pattern,TXN-0394F988,ACC-1002,CUST-2001
28640.36,10.262607105980676,0.005728072,0.9985907998363149,0,0,0,22,0,0,-15.515154,433,60,18.041666666666668,0.7610799437876805,-0.05430372850274753,0,1,4293190.600000001,16294314.390000008,16294314.390000008,60,433,16294314.390000008,3.2588628780000017,5621417.770000001,1.1242835540000002,1780966.54,4.3996989304377365,2,0,2,1,0,1,1,burst_pattern,TXN-58294E2A,ACC-1002,CUST-2001
39148.09,10.575132457215217,0.007829618,0.9987715875793686,0,0,1,22,0,0,2.388522,434,61,18.083333333333332,1.0402124522466831,0.0091512160438215,0,1,4332338.69,16333462.480000008,16333462.480000008,61,434,16333462.480000008,3.2666924960000014,5660565.860000001,1.1321131720000002,1780966.54,4.394219528215893,2,0,2,1,0,0,1,burst_pattern,TXN-22679E74,ACC-1002,CUST-2001
100,4.61512051684126,2e-05,1.0,0,0,0,19,0,0,14726.0,395,106,16.458333333333332,0.0009463906640732708,-0.2520816708361956,1,0,8391976.79,31055630.330000006,42160179.20999999,106,395,31055630.330000006,6.211126066000001,18397089.98,3.679417996,3713764.98,3.326108316893466,2,0,2,3,2,3,0,normal,TXN-5BD3E81A,ACC-1022,CUST-2017
193242.16,12.171704571256642,0.038648432,0.9997818281476465,0,0,0,17,0,0,-19541.505482,236,97,9.833333333333334,2.2812991771115505,0.5036444833644809,0,0,7936262.3999999985,19990867.580000013,19990867.580000013,97,236,19990867.580000013,3.9981735160000027,14142020.55,2.82840411,1744558.65,2.544054823259706,1,0,1,2,1,1,0,normal,TXN-BA545E09,ACC-1017,CUST-2013
1000,6.90875477931522,0.0002,1.0,0,0,0,7,0,0,-30826.0,177,173,7.375,0.011483982379491293,-0.2745092318539414,0,0,15320832.470000004,15412771.820000004,15412771.820000004,173,177,15412771.820000004,3.082554364000001,15412571.820000004,3.082514364000001,2997814.43,3.60103014002265,1,-1,1,1,0,3,0,normal,TXN-97EF02CE,ACC-1016,CUST-2012
4840.0,8.484876589939695,0.000968,0.9917355371900827,0,0,0,13,0,0,20109.0,219,142,9.125,0.07734437009289555,-0.18073222804666886,1,1,12154015.720000003,13704423.459999999,13704423.459999999,142,219,13704423.459999999,2.740884692,13439400.540000001,2.6878801080000003,2556814.36,5.105097413333805,1,0,1,1,3,2,0,normal,TXN-A5ED293F,ACC-1004,CUST-2003
166576.26,12.023214504800805,0.033315252000000004,0.999857482692912,0,0,1,7,0,0,-53031.0,434,422,18.083333333333332,0.9791192834538043,-0.005994190262535995,1,0,43687375.37999995,52106280.09999994,75026742.80999994,422,434,52106280.09999994,10.421256019999989,43687875.37999995,8.73757507599999,3758034.67,3.222780847445461,2,-1,2,1,1,0,0,normal,TXN-6A26519C,ACC-1015,CUST-2011
7020.0,8.85666093701725,0.001404,0.9971509971509972,0,0,0,10,0,0,-10822.0,220,182,9.166666666666666,0.11263584352044581,-0.1735006568460208,0,0,13017841.47,13711443.459999999,13711443.459999999,182,220,13711443.459999999,2.742288692,13618890.63,2.723778126,2556814.36,5.114471452791538,1,0,1,1,1,2,0,normal,TXN-AF4635D7,ACC-1004,CUST-2003
9430.0,9.151757414543885,0.001886,0.9968186638388123,0,0,0,18,0,0,-7904.0,172,47,7.166666666666667,0.07858081631059691,-0.23134725609335344,0,0,9353232.850000001,20640661.12000001,20640661.12000001,47,172,20640661.12000001,4.128132224000002,14705672.020000009,2.941134404000002,3018916.19,3.9828403381520605,1,0,1,3,3,2,0,normal,TXN-01D93C9B,ACC-1019,CUST-2015
1000,6.90875477931522,0.0002,1.0,0,0,0,17,0,0,2810.0,238,107,9.916666666666666,0.008076849772427576,-0.40004819647817946,0,0,12620719.259999996,28385219.430000003,29590744.750000004,107,238,28385219.430000003,5.677043886000001,21217005.720000003,4.243401144000001,1916456.93,2.5112193347614147,1,0,1,1,2,3,0,normal,TXN-D5C49043,ACC-1012,CUST-2009
156520.11,11.960946168044666,0.031304021999999994,0.9998715181071621,0,0,1,22,0,0,54182.0,178,21,7.416666666666667,1.7894570739158844,0.22080387367238552,0,1,1267648.94,15569291.930000003,15569291.930000003,21,178,15569291.930000003,3.113858386000001,4044797.4300000016,0.8089594860000003,2997814.43,3.5753769206387647,1,-1,1,1,2,1,0,normal,TXN-E2A0E49F,ACC-1016,CUST-2012
150000,11.918397239722838,0.03,1.0,0,0,1,13,0,0,22756.0,637,378,26.541666666666668,2.8164079320832,0.35124005293716193,0,1,20981852.399999972,33926193.329999946,33926193.329999946,378,637,33926193.329999946,6.785238665999989,24800044.72999996,4.960008945999992,3875990.66,5.171414583541705,3,-1,3,1,3,1,1,round_amount_pattern,TXN-96C5F1AA,ACC-1006,CUST-2005
10000,9.210440366976517,0.002,1.0,0,0,0,15,0,0,6065.15498,638,307,26.583333333333332,0.187999871934959,-0.15693713333228337,0,1,18281321.82999999,33936193.329999946,33936193.329999946,307,638,33936193.329999946,6.787238665999989,23336605.709999967,4.667321141999993,3875990.66,5.174047153937693,3,-1,3,1,3,1,1,round_amount_pattern,TXN-C0CF9ACB,ACC-1006,CUST-2005
200000,12.206077645517674,0.04,1.0,0,0,1,10,0,0,-19243.3595,639,527,26.625,3.7438269336166843,0.5328948610191634,0,0,23813724.57999997,34136193.329999946,34136193.329999946,527,639,34136193.329999946,6.827238665999989,25687380.329999957,5.137476065999992,3875990.66,5.148908601537468,3,-1,3,1,3,1,1,round_amount_pattern,TXN-D2803880,ACC-1006,CUST-2005
100,4.61512051684126,2e-05,1.0,0,0,0,8,0,0,3582.0,435,423,18.125,0.0005891224839612844,-0.28654807970404395,0,0,43687475.37999995,52106380.09999994,75026842.80999994,423,435,52106380.09999994,10.421276019999988,43687975.37999995,8.737595075999991,3758034.67,3.226841852266855,2,-1,2,1,0,3,0,normal,TXN-1AAAF8C9,ACC-1015,CUST-2011
49737.04,10.814525311675494,0.009947408,0.9992552833863857,0,0,1,19,0,0,31233.0,221,53,9.208333333333334,0.7987603854189691,-0.03940024328950588,0,0,7818614.9,13761180.499999998,13761180.499999998,53,221,13761180.499999998,2.7522360999999997,11971595.64,2.3943191280000002,2556814.36,5.1075728924402455,1,0,1,1,1,0,0,normal,TXN-E0A55BFA,ACC-1004,CUST-2003
12300.0,9.417435838868785,0.00246,1.0,0,0,0,20,0,0,37765.20452,638,107,26.583333333333332,0.23052261556395914,-0.1493791534312336,0,0,6421810.310000001,31205281.209999956,34148493.329999946,107,638,31205281.209999956,6.241056241999991,18246719.539999988,3.6493439079999974,3875990.66,5.388182092144685,3,0,3,1,3,2,0,normal,TXN-935585C2,ACC-1007,CUST-2005
2000,7.601402334583733,0.0004,1.0,0,0,0,22,0,0,10971.0,395,35,16.458333333333332,0.018974351302274636,-0.24721603004923345,0,0,2269322.3000000003,27343865.350000005,42162179.20999999,35,395,27343865.350000005,5.468773070000001,10490229.080000004,2.098045816000001,2598046.48,2.6970262205864137,2,0,2,3,1,3,0,normal,TXN-C5642A35,ACC-1021,CUST-2017
99907.08,11.512005842246843,0.019981416000000002,0.9999291341514535,0,0,0,15,0,0,252.0,179,96,7.458333333333333,1.0606440383121525,0.014450165683361698,1,0,8194397.200000001,16860856.87,16860856.87,96,179,16860856.87,3.372171374,11356624.58,2.271324916,3852245.36,4.196771140276931,1,-1,1,2,0,1,0,normal,TXN-F2D428FF,ACC-1020,CUST-2016
4120.0,8.323851131338817,0.000824,0.9951456310679612,0,0,0,15,0,0,21191.0,202,108,8.416666666666666,0.0872401704347235,-0.20837758380860696,0,0,4970056.070000002,8356392.820000001,9586868.019999998,108,202,8356392.820000001,1.6712785640000003,6661663.790000001,1.3323327580000002,1406722.62,4.589035788254555,1,0,1,2,3,2,0,normal,TXN-BDAB52DE,ACC-1010,CUST-2007
4440.0,8.398634855292102,0.000888,0.990990990990991,0,0,0,20,0,0,16666.0,202,38,8.416666666666666,0.09443550328185583,-0.20630148808403478,1,1,2309308.7,6954110.200000001,9591308.019999998,38,202,6954110.200000001,1.3908220400000002,5007157.530000002,1.0014315060000005,1248029.54,4.7525684053784145,1,0,1,2,1,2,0,normal,TXN-8261A1AE,ACC-1010,CUST-2007
2000,7.601402334583733,0.0004,1.0,0,0,0,17,0,0,-10573.0,641,223,26.708333333333332,0.037539721245368085,-0.18670309978352098,1,0,12542521.62000001,34150493.329999946,34150493.329999946,223,641,34150493.329999946,6.830098665999989,21918159.639999967,4.383631927999994,3875990.66,5.155031061994086,3,0,3,1,1,3,0,normal,TXN-78FB7785,ACC-1008,CUST-2005
11640.0,9.36228862824824,0.002328,0.9965635738831615,0,0,0,20,0,0,-10001.72181,435,112,18.125,0.309780865931897,-0.1570010425275212,1,0,5209652.87,16345102.480000008,16345102.480000008,112,435,16345102.480000008,3.2690204960000018,8995737.310000002,1.7991474620000005,1780966.54,4.396271024424009,2,0,2,1,1,2,0,normal,TXN-7C8D81B1,ACC-1002,CUST-2001
940.0,6.846943139585379,0.000188,0.9574468085106383,0,0,0,11,0,0,-27025.0,173,131,7.208333333333333,0.007878264823286147,-0.2483448389526914,0,0,18274509.430000007,20641601.12000001,20641601.12000001,131,173,20641601.12000001,4.128320224000002,20597210.46000001,4.119442092000002,3018916.19,3.994935990458447,1,-1,1,3,3,2,0,normal,TXN-A8E60542,ACC-1019,CUST-2015
86930.52,11.37287596125327,0.017386104,0.9996489150185688,0,0,1,18,0,0,38469.0,434,151,18.083333333333332,0.5126918626602837,-0.13972035565749816,1,0,14012210.280000005,51401785.25999995,75113773.32999994,151,434,51401785.25999995,10.28035705199999,22264449.099999994,4.4528898199999984,3758034.67,3.263233705882718,2,-1,2,1,1,0,0,normal,TXN-C62224EC,ACC-1015,CUST-2011
14786.98,9.601569967607677,0.0029573959999999997,0.999119495664429,0,0,0,21,0,0,16033.0,193,34,8.041666666666666,0.14902572734908676,-0.22016498909123322,1,0,4072384.5799999996,17321725.330000006,19249522.690000005,34,193,17321725.330000006,3.4643450660000012,7960140.000000002,1.5920280000000004,2162791.29,4.02403451906665,1,0,1,1,1,0,0,normal,TXN-A3A8FD0C,ACC-1003,CUST-2002
2000,7.601402334583733,0.0004,1.0,0,0,0,19,0,0,14841.0,191,34,7.958333333333333,0.03425535381430868,-0.17854583803129698,0,0,4381004.920000001,11151541.509999998,11151541.509999998,34,191,11151541.509999998,2.2303083019999996,8788851.309999999,1.7577702619999998,2216732.22,5.408945158477498,1,0,1,2,1,3,0,normal,TXN-0E1CFDD5,ACC-1000,CUST-2000
200,5.303304908059076,4e-05,1.0,0,0,0,22,0,0,-458.0,396,40,16.5,0.0019021696949440253,-0.2511857468018417,1,0,2397738.5600000005,27344065.350000005,42162379.20999999,40,396,27344065.350000005,5.468813070000001,10611904.410000004,2.1223808820000007,2598046.48,2.700884267239952,2,0,2,3,2,3,0,normal,TXN-FCD73DB8,ACC-1022,CUST-2017
13235.69,9.49074779823579,0.0026471380000000003,0.9973035028774472,0,0,0,0,0,0,-69472.0,436,436,18.166666666666668,0.3527718268218194,-0.1471685669926099,1,0,16358338.170000007,16358338.170000007,16358338.170000007,436,436,16358338.170000007,3.2716676340000013,16358338.170000007,3.2716676340000013,1780966.54,4.397869642983486,2,-1,2,1,1,1,0,normal,TXN-3321CE26,ACC-1001,CUST-2001
48608.23,10.791568709551976,0.009721646,0.9998306871079239,0,0,0,16,0,0,19144.0,227,96,9.458333333333334,0.9129847242498189,-0.014018806106902383,0,1,6031894.770000002,12085709.56,12085709.56,96,227,12085709.56,2.417141912,10897011.380000003,2.1794022760000007,3583360.75,6.207038965132539,1,0,1,2,3,1,0,normal,TXN-34D4C830,ACC-1005,CUST-2004
26860.05,10.198432560899175,0.00537201,0.9985126609965357,0,0,0,17,0,0,33163.0,207,80,8.625,0.4669948900496979,-0.10197566319556749,0,0,6776628.22,11905976.850000003,11905976.850000003,80,207,11905976.850000003,2.381195370000001,10327958.570000004,2.065591714000001,2554612.38,5.226787384830363,1,0,1,2,1,1,0,normal,TXN-F2C26911,ACC-1018,CUST-2014
45044.67,10.715432142989798,0.009008934,0.9990083177432536,0,0,0,21,0,0,37342.0,174,13,7.25,0.37888078422983407,-0.15535669280676048,1,0,6045233.470000001,20686645.79000001,20686645.79000001,13,174,20686645.79000001,4.137329158000002,9828105.930000003,1.9656211860000006,3018916.19,3.9980203269565053,1,0,1,3,1,1,0,normal,TXN-6040B5E6,ACC-1019,CUST-2015
